time,A1,A2,A3,A4,A5,A6,A7
10/12/2023 15:00,0,0.050714731,0,2.12E-07,0,0,0
10/12/2023 16:00,0,0,0.000687614,0.000133175,0,0,0.009462827
10/12/2023 17:00,0,0.117986286,0.007220998,0.112883273,0,0,0.236889663
10/12/2023 18:00,0,0.388058135,0.007115675,0.40194222,0,0,0.530342568
10/12/2023 19:00,0,0.405929823,0.002818337,0.323945368,0,0,0.374855879
10/12/2023 20:00,0,0.118512189,1.81E-06,0.071602415,0,0,0.060426201
10/12/2023 21:00,0,0.001396685,0,1.46E-06,0,0,0
10/12/2023 22:00,0,0,0.003900496,0.011243545,0,0,0.000214838
10/12/2023 23:00,0,0.109928803,0.017144055,0.169832901,0,0,0.114564063
11/12/2023 00:00,0,0.717879293,0.015351186,0.29720993,0,0,0.317292519
11/12/2023 01:00,0,1,0.008956299,0.239879877,0,0,0.263684083
11/12/2023 02:00,0,1,0.001349764,0.090481242,0,0,0.067929195
11/12/2023 03:00,0,0.227196283,0,0.002633262,0,0,2.07E-05
11/12/2023 04:00,0,2.63E-07,3.11E-08,0,0,0,0
11/12/2023 05:00,0,0.058228062,0.008076962,0.084029038,0,0,0.092734878
11/12/2023 06:00,0,0.468475794,0.01586173,0.554628768,0,0,0.427178723
11/12/2023 07:00,0,0.724509222,0.011235606,0.656246708,0,0,0.439084574
11/12/2023 08:00,0,0.418205105,0.005204567,0.315675271,0,0,0.113383951
11/12/2023 09:00,0,0.083124309,0,0.034800893,0,0,2.25E-05
11/12/2023 10:00,0,0,0,0,0,0,0
11/12/2023 11:00,0,0.000527083,0.006549915,0.036817136,0,0,0.086087912
11/12/2023 12:00,0,0.207351094,0.014498046,0.197849644,0,0,0.348602331
11/12/2023 13:00,0,0.786770439,0.008682802,0.23297846,0,0,0.357911308
11/12/2023 14:00,0,1,0.00180431,0.113406953,0,0,0.127722804
11/12/2023 15:00,0,0.365935713,0,0.008713368,0,0,0.00283246
11/12/2023 16:00,0,0.003726691,0,0,0,0,0
11/12/2023 17:00,0,0.009869823,0.006039111,0.045242333,0,0,0.053416695
11/12/2023 18:00,0,0.400523353,0.016054844,0.510225557,0,0,0.436813895
11/12/2023 19:00,0,0.792050988,0.013221473,0.758218539,0,0,0.646078304
11/12/2023 20:00,0,0.470999951,0.007239775,0.410773449,0,0,0.280795028
11/12/2023 21:00,0,0.110925286,0,0.054966854,0,0,0.011903511
11/12/2023 22:00,0,1.62E-06,0,0,0,0,0
11/12/2023 23:00,0,0.001016568,0.009391625,0.045329611,0,0,0.031645697
12/12/2023 00:00,0,0.298926765,0.022181493,0.258455919,0,0,0.291413755
12/12/2023 01:00,0,1,0.017159784,0.34265101,0,0,0.411671513
12/12/2023 02:00,0,1,0.010384258,0.229813023,0,0,0.20497537
12/12/2023 03:00,0,1,0.000614656,0.060352064,0,0,0.017181356
12/12/2023 04:00,0,0.111773191,0,6.98E-06,0,0,0
12/12/2023 05:00,0,0,0.002297605,0.003475465,0,0,0.022416534
12/12/2023 06:00,0,0.270226428,0.016246361,0.296170708,0,0,0.458768518
12/12/2023 07:00,0,0.78094308,0.018752513,0.834848619,0,0,0.948854446
12/12/2023 08:00,0,0.776248434,0.013881504,0.674997159,0,0,0.612803223
12/12/2023 09:00,0,0.304802459,0.002782605,0.20686638,0,0,0.089845107
12/12/2023 10:00,0,0.019973277,0,0.003597046,0,0,0
12/12/2023 11:00,0,0,0.000996404,0.001906803,0,0,0.005079126
12/12/2023 12:00,0,0.053043821,0.015621045,0.142365923,0,0,0.261237794
12/12/2023 13:00,0,0.589857881,0.016357154,0.30418944,0,0,0.592329679
12/12/2023 14:00,0,1,0.008831963,0.247431843,0,0,0.447925527
12/12/2023 15:00,0,1,0.001311544,0.085864209,0,0,0.117816733
12/12/2023 16:00,0,0.211116684,0,0.000860029,0,0,0.000341396
12/12/2023 17:00,0,0,0.000708908,0.000364387,0,0,0
12/12/2023 18:00,0,0.17581863,0.014301123,0.226212887,0,0,0.152162637
12/12/2023 19:00,0,0.782300281,0.021992669,0.890386011,0,0,0.665626047
12/12/2023 20:00,0,0.948723636,0.018589816,0.856220748,0,0,0.698284347
12/12/2023 21:00,0,0.456022573,0.007585972,0.33873211,0,0,0.193748557
12/12/2023 22:00,0,0.066571202,0,0.019280413,0,0,0.000268637
12/12/2023 23:00,0,0,0.000112852,0.000104596,0,0,1.94E-05
13/12/2023 00:00,0,0.022930616,0.018254099,0.13003242,0,0,0.175056066
13/12/2023 01:00,0,0.629414847,0.026635417,0.372167057,0,0,0.62222442
13/12/2023 02:00,0,1,0.017928945,0.372237118,0,0,0.588866414
13/12/2023 03:00,0,1,0.008051126,0.189832376,0,0,0.220946949
13/12/2023 04:00,0,0.735785226,1.48E-06,0.02339028,0,0,0.008787892
13/12/2023 05:00,0,0.013729731,0,0,0,0,0
13/12/2023 06:00,0,0.024092396,0.011014465,0.069325228,0,0,0.067345821
13/12/2023 07:00,0,0.633550781,0.030383951,0.750398482,0,0,0.566659629
13/12/2023 08:00,0,1,0.025470761,1,0,0,0.799769522
13/12/2023 09:00,0,0.737411088,0.018614899,0.576302115,0,0,0.336309083
13/12/2023 10:00,0,0.17869585,0.000273848,0.093348292,0,0,0.010600086
13/12/2023 11:00,0,0.000661789,0,0,0,0,0
13/12/2023 12:00,0,0.000246351,0.010531751,0.049097444,0,0,0.096523081
13/12/2023 13:00,0,0.345800333,0.028351415,0.305109308,0,0,0.621619394
13/12/2023 14:00,0,1,0.021075982,0.414829682,0,0,0.801121841
13/12/2023 15:00,0,1,0.013868738,0.27504351,0,0,0.41964219
13/12/2023 16:00,0,1,0.001159118,0.076969108,0,0,0.0603101
13/12/2023 17:00,0,0.14338877,0,3.72E-05,0,0,0
13/12/2023 18:00,0,0,0.002686528,0.005536972,0,0,0.009020687
13/12/2023 19:00,0,0.399597509,0.021611204,0.425068139,0,0,0.418724098
13/12/2023 20:00,0,1,0.022157106,1,0,0,0.974035142
13/12/2023 21:00,0,0.956265047,0.017579495,0.769596213,0,0,0.68546815
13/12/2023 22:00,0,0.353181355,0.004459937,0.217397855,0,0,0.107204882
13/12/2023 23:00,0,0.023039034,0,0.002905567,0,0,0
14/12/2023 00:00,0,0,0.001134484,0.005311609,0,0,0.010498716
14/12/2023 01:00,0,0.070994132,0.017840578,0.208223789,0,0,0.366207181
14/12/2023 02:00,0,0.718959102,0.018096242,0.394069912,0,0,0.785544947
14/12/2023 03:00,0,1,0.008117633,0.295813761,0,0,0.553249396
14/12/2023 04:00,0,1,0.000888862,0.095731609,0,0,0.134428318
14/12/2023 05:00,0,0.136530141,0,0.000265699,0,0,0.000111891
14/12/2023 06:00,0,0,0.003807834,0.004380974,0,0,0.000167458
14/12/2023 07:00,0,0.50631666,0.029330696,0.513677203,0,0,0.27305053
14/12/2023 08:00,0,1,0.039526213,1,0,0,0.944805427
14/12/2023 09:00,0,1,0.04690691,1,0,0,0.892613516
14/12/2023 10:00,0,0.76319169,0.02244325,0.555847729,0,0,0.233150773
14/12/2023 11:00,0,0.176718189,0,0.060398114,0,0,0.000323043
14/12/2023 12:00,0,4.98E-09,0,0,0,0,0.000326143
14/12/2023 13:00,0,0.011264151,0.019654753,0.114067999,0,0,0.273600648
14/12/2023 14:00,0,0.579842067,0.029330397,0.385457864,0,0,0.915806771
14/12/2023 15:00,0,1,0.022175308,0.411160423,0,0,0.867940663
14/12/2023 16:00,0,1,0.011937254,0.221943283,0,0,0.352327847
14/12/2023 17:00,0,0.871663832,4.03E-05,0.032647685,0,0,0.026575918
14/12/2023 18:00,0,0.029106266,0,0,0,0,0
14/12/2023 19:00,0,0.018726457,0.011095159,0.057518392,0,0,0.047354198
14/12/2023 20:00,0,0.668780613,0.026362824,0.769854836,0,0,0.592717655
14/12/2023 21:00,0,1,0.024083688,1,0,0,1
14/12/2023 22:00,0,0.87980122,0.022018008,0.708748773,0,0,0.498299509
14/12/2023 23:00,0,0.247507616,0.001405423,0.156975113,0,0,0.034965214
15/12/2023 00:00,0,0.007671899,0,0.000113072,0,0,0
15/12/2023 01:00,0,0,0.006118166,0.020277652,0,0,0.061865509
15/12/2023 02:00,0,0.21096313,0.025546871,0.26203884,0,0,0.560434646
15/12/2023 03:00,0,1,0.019417089,0.390088493,0,0,0.802763866
15/12/2023 04:00,0,1,0.010327388,0.255827135,0,0,0.440898799
15/12/2023 05:00,0,1,0.000632737,0.061233176,0,0,0.067710103
15/12/2023 06:00,0,0.092932819,0,0,0,0,0
15/12/2023 07:00,0,0.000266926,0.006611635,0.015213562,0,0,0.009107965
15/12/2023 08:00,0,0.503427717,0.027405313,0.567542433,0,0,0.428240125
15/12/2023 09:00,0,1,0.02891497,1,0,0,1
15/12/2023 10:00,0,1,0.028371545,0.901449218,0,0,0.736046227
15/12/2023 11:00,0,0.396832097,0.006528394,0.274898473,0,0,0.121731742
15/12/2023 12:00,0,0.037178559,0,0.00604109,0,0,0
15/12/2023 13:00,0,0,0.00244498,0.00406278,0,0,0.012687905
15/12/2023 14:00,0,0.105063297,0.028178588,0.232030944,0,0,0.435326205
15/12/2023 15:00,0,1,0.026654756,0.446866702,0,0,0.938154746
15/12/2023 16:00,0,1,0.016776369,0.351522231,0,0,0.693801185
15/12/2023 17:00,0,1,0.003591726,0.129825777,0,0,0.206283375
15/12/2023 18:00,0,0.341170604,0,0.00232892,0,0,0.003298028
15/12/2023 19:00,0,0,0.000860812,0.000499903,0,0,0
15/12/2023 20:00,0,0.291283158,0.02141348,0.338467899,0,0,0.163581755
15/12/2023 21:00,0,1,0.034179529,1,0,0,0.864177493
15/12/2023 22:00,0,1,0.039612822,1,0,0,1
15/12/2023 23:00,0,0.851724712,0.027719569,0.707991265,0,0,0.354764059
16/12/2023 00:00,0,0.273493277,0.000450931,0.135654788,0,0,0.006482335
16/12/2023 01:00,0,0.005331421,0,9.05E-07,0,0,0
16/12/2023 02:00,0,1.80E-06,0.008958949,0.030291137,0,0,0.13757097
16/12/2023 03:00,0,0.213409974,0.020827271,0.256782213,0,0,0.636637825
16/12/2023 04:00,0,1,0.013076875,0.328556782,0,0,0.684428799
