site_id,speed_min,speed_max,speed_mean,cf_mean
A2,0.08918520056601319,2.9865500163231826,1.2438548313960762,0.32152287643481087
A7,0.05208646657242168,2.3175180689694743,1.0344460797537907,0.21399761701964415
A4,0.14122322755127786,2.4268959598631334,1.0645792676585708,0.19539845998505878
A3,0.00608276253029822,1.0790333637103164,0.5694872198774297,0.008952842040120947
A5,0.023769728648009424,0.5142081290683763,0.2710009411924738,6.5482291470744426e-06
A1,0.001414213562373095,0.30270282456561254,0.1348119110504289,0.0
A6,0.001414213562373095,0.30270282456561254,0.1348119110504289,0.0
