site_id,speed_min,speed_max,speed_mean,cf_mean
A2,0.07947955712005446,2.904343127111533,1.245675996407828,0.3151924091712912
A7,0.03721558813185679,2.222396904245504,1.038354324780249,0.20056155669213155
A4,0.07907591289387686,2.361889497838542,1.0658216681190575,0.1829359440817278
A3,0.0022360679774997894,0.1711052307791904,0.06985536809427419,0.0
A1,0.005,0.300612707648895,0.13479541855331736,0.0
A5,0.002,0.29710772457140866,0.12319253072909019,0.0
A6,0.005,0.300612707648895,0.13479541855331736,0.0
